Date,BrandName,ProductName,Price,PriceUnit,RaiseDownType
2014-07-11,中国黄金,基础金价,267.8,元/克,涨
2014-07-10,中国黄金,基础金价,265.4,元/克,涨
2014-07-09,中国黄金,基础金价,263.3,元/克,跌
2014-12-25,中国黄金,基础金价,237.2,元/克,涨
2014-12-24,中国黄金,基础金价,236.9,元/克,跌
2014-12-23,中国黄金,基础金价,237.1,元/克,跌
2014-12-22,中国黄金,基础金价,241.0,元/克,平
2014-12-20,中国黄金,基础金价,241.0,元/克,涨
2014-12-19,中国黄金,基础金价,240.9,元/克,平
2014-12-18,中国黄金,基础金价,240.9,元/克,涨
2014-12-17,中国黄金,基础金价,239.8,元/克,跌
2014-12-16,中国黄金,基础金价,239.9,元/克,跌
2014-12-15,中国黄金,基础金价,243.4,元/克,跌
2014-12-13,中国黄金,基础金价,244.5,元/克,跌
2017-07-05,中国黄金,基础金价,271.5,元/克,涨
2017-07-04,中国黄金,基础金价,271.0,元/克,跌
2017-07-03,中国黄金,基础金价,273.3,元/克,跌
2017-07-01,中国黄金,基础金价,274.8,元/克,涨
2017-06-30,中国黄金,基础金价,274.7,元/克,跌
2017-06-29,中国黄金,基础金价,276.6,元/克,跌
2017-06-28,中国黄金,基础金价,277.1,元/克,涨
2017-06-27,中国黄金,基础金价,276.5,元/克,跌
2017-06-26,中国黄金,基础金价,279.1,元/克,跌
2017-06-25,中国黄金,基础金价,279.9,元/克,涨
2017-06-23,中国黄金,基础金价,278.3,元/克,涨
2018-11-09,中国黄金,基础金价,275.0,元/克,跌
2018-11-08,中国黄金,基础金价,275.5,元/克,跌
2018-11-07,中国黄金,基础金价,275.7,元/克,跌
2018-11-06,中国黄金,基础金价,276.0,元/克,涨
2018-11-05,中国黄金,基础金价,275.7,元/克,跌
2018-11-02,中国黄金,基础金价,276.4,元/克,涨
2018-11-01,中国黄金,基础金价,275.0,元/克,跌
2018-10-31,中国黄金,基础金价,276.0,元/克,跌
2018-10-30,中国黄金,基础金价,277.6,元/克,跌
2018-10-29,中国黄金,基础金价,278.2,元/克,涨
2018-10-26,中国黄金,基础金价,278.1,元/克,跌
2017-11-16,中国黄金,基础金价,275.7,元/克,跌
2017-11-15,中国黄金,基础金价,275.9,元/克,跌
2017-11-14,中国黄金,基础金价,276.0,元/克,跌
2017-11-13,中国黄金,基础金价,276.2,元/克,跌
2017-11-11,中国黄金,基础金价,276.9,元/克,跌
2017-11-10,中国黄金,基础金价,277.2,元/克,涨
2017-11-09,中国黄金,基础金价,276.1,元/克,涨
2017-11-08,中国黄金,基础金价,275.3,元/克,平
2017-11-07,中国黄金,基础金价,275.3,元/克,涨
2017-11-06,中国黄金,基础金价,274.6,元/克,平
2017-11-03,中国黄金,基础金价,274.6,元/克,涨
2021-03-17,中国黄金,基础金价,365.1,元/克,涨
2021-03-16,中国黄金,基础金价,364.5,元/克,涨
2021-03-15,中国黄金,基础金价,364.1,元/克,涨
2021-03-12,中国黄金,基础金价,361.4,元/克,跌
2021-03-11,中国黄金,基础金价,365.1,元/克,涨
2021-03-10,中国黄金,基础金价,361.7,元/克,涨
2021-03-09,中国黄金,基础金价,356.8,元/克,跌
2021-03-08,中国黄金,基础金价,360.0,元/克,涨
2021-03-05,中国黄金,基础金价,354.9,元/克,跌
2021-03-04,中国黄金,基础金价,358.4,元/克,跌
2021-03-03,中国黄金,基础金价,362.3,元/克,涨
2021-04-01,中国黄金,基础金价,363.5,元/克,涨
2021-03-31,中国黄金,基础金价,356.1,元/克,跌
2021-03-30,中国黄金,基础金价,362.5,元/克,跌
2021-03-29,中国黄金,基础金价,366.3,元/克,涨
2021-03-26,中国黄金,基础金价,364.9,元/克,跌
2021-03-25,中国黄金,基础金价,367.1,元/克,涨
2021-03-24,中国黄金,基础金价,366.0,元/克,涨
2021-03-23,中国黄金,基础金价,365.6,元/克,跌
2021-03-22,中国黄金,基础金价,366.6,元/克,涨
2021-03-19,中国黄金,基础金价,365.5,元/克,跌
2021-03-18,中国黄金,基础金价,368.2,元/克,涨
2015-09-11,中国黄金,基础金价,229.5,元/克,涨
2015-09-10,中国黄金,基础金价,225.0,元/克,跌
2015-09-09,中国黄金,基础金价,232.4,元/克,涨
2015-09-08,中国黄金,基础金价,231.8,元/克,跌
2015-09-07,中国黄金,基础金价,232.0,元/克,跌
2015-09-06,中国黄金,基础金价,233.5,元/克,跌
2015-09-02,中国黄金,基础金价,235.0,元/克,跌
2015-09-01,中国黄金,基础金价,235.6,元/克,涨
2015-08-31,中国黄金,基础金价,235.0,元/克,涨
2015-08-28,中国黄金,基础金价,234.1,元/克,平
2015-08-27,中国黄金,基础金价,234.1,元/克,跌
2019-09-05,中国黄金,基础金价,358.4,元/克,跌
2019-09-04,中国黄金,基础金价,359.3,元/克,涨
2019-09-03,中国黄金,基础金价,355.6,元/克,涨
2019-09-02,中国黄金,基础金价,354.6,元/克,涨
2019-08-30,中国黄金,基础金价,354.4,元/克,跌
2019-08-29,中国黄金,基础金价,358.7,元/克,涨
2019-08-28,中国黄金,基础金价,358.0,元/克,涨
2019-08-27,中国黄金,基础金价,355.5,元/克,跌
2019-08-26,中国黄金,基础金价,358.0,元/克,涨
2019-08-23,中国黄金,基础金价,344.6,元/克,涨
2019-08-22,中国黄金,基础金价,344.5,元/克,跌
2015-05-28,中国黄金,基础金价,238.5,元/克,跌
2015-05-26,中国黄金,基础金价,241.9,元/克,涨
2015-05-25,中国黄金,基础金价,241.7,元/克,涨
2015-05-23,中国黄金,基础金价,240.1,元/克,涨
2015-05-23,中国黄金,基础金价,242.1,元/克,涨
2015-05-22,中国黄金,基础金价,241.8,元/克,跌
2015-05-21,中国黄金,基础金价,242.8,元/克,涨
2015-05-20,中国黄金,基础金价,242.5,元/克,跌
2015-05-19,中国黄金,基础金价,245.5,元/克,涨
2015-05-18,中国黄金,基础金价,245.0,元/克,跌
2015-05-16,中国黄金,基础金价,245.5,元/克,涨
2020-07-17,中国黄金,基础金价,397.6,元/克,跌
2020-07-16,中国黄金,基础金价,401.0,元/克,跌
2020-07-15,中国黄金,基础金价,401.7,元/克,涨
2020-07-14,中国黄金,基础金价,400.0,元/克,跌
2020-07-13,中国黄金,基础金价,400.8,元/克,涨
2020-07-10,中国黄金,基础金价,400.5,元/克,跌
2020-07-09,中国黄金,基础金价,401.8,元/克,涨
2020-07-08,中国黄金,基础金价,399.7,元/克,涨
2020-07-07,中国黄金,基础金价,398.3,元/克,涨
2020-07-06,中国黄金,基础金价,398.0,元/克,跌
2020-07-03,中国黄金,基础金价,398.3,元/克,涨
2014-03-03,中国黄金,基础金价,266.2,元/克,涨
2014-02-28,中国黄金,基础金价,263.5,元/克,涨
2014-02-27,中国黄金,基础金价,262.2,元/克,跌
2014-02-26,中国黄金,基础金价,264.5,元/克,涨
2014-02-25,中国黄金,基础金价,262.8,元/克,涨
2014-02-24,中国黄金,基础金价,260.0,元/克,涨
2014-02-21,中国黄金,基础金价,259.5,元/克,涨
2014-02-20,中国黄金,基础金价,258.2,元/克,跌
2014-02-19,中国黄金,基础金价,258.6,元/克,跌
2014-02-18,中国黄金,基础金价,259.6,元/克,跌
2014-02-17,中国黄金,基础金价,261.0,元/克,涨
2014-05-21,中国黄金,基础金价,260.6,元/克,涨
2014-05-20,中国黄金,基础金价,260.4,元/克,平
2014-05-19,中国黄金,基础金价,260.4,元/克,平
2014-05-16,中国黄金,基础金价,260.4,元/克,跌
2014-05-15,中国黄金,基础金价,262.0,元/克,涨
2014-05-14,中国黄金,基础金价,260.5,元/克,跌
2014-05-13,中国黄金,基础金价,261.0,元/克,涨
2014-05-12,中国黄金,基础金价,259.1,元/克,跌
2014-05-09,中国黄金,基础金价,259.4,元/克,跌
2014-05-08,中国黄金,基础金价,259.6,元/克,跌
2014-05-07,中国黄金,基础金价,263.5,元/克,跌
2020-06-01,中国黄金,基础金价,395.0,元/克,涨
2020-05-29,中国黄金,基础金价,392.0,元/克,涨
2020-05-28,中国黄金,基础金价,390.9,元/克,涨
2020-05-27,中国黄金,基础金价,390.6,元/克,跌
2020-05-26,中国黄金,基础金价,393.2,元/克,涨
2020-05-25,中国黄金,基础金价,392.0,元/克,涨
2020-05-22,中国黄金,基础金价,390.6,元/克,跌
2020-05-21,中国黄金,基础金价,394.5,元/克,跌
2020-05-20,中国黄金,基础金价,396.5,元/克,涨
2020-05-19,中国黄金,基础金价,393.7,元/克,跌
2020-05-18,中国黄金,基础金价,400.0,元/克,涨
2014-08-07,中国黄金,基础金价,259.7,元/克,涨
2014-08-06,中国黄金,基础金价,257.2,元/克,平
2014-08-05,中国黄金,基础金价,257.2,元/克,跌
2014-08-04,中国黄金,基础金价,258.3,元/克,涨
2014-08-01,中国黄金,基础金价,256.5,元/克,跌
2014-07-31,中国黄金,基础金价,258.6,元/克,跌
2014-07-30,中国黄金,基础金价,259.5,元/克,跌
2014-07-29,中国黄金,基础金价,260.6,元/克,平
2014-07-28,中国黄金,基础金价,260.6,元/克,涨
2014-07-25,中国黄金,基础金价,258.2,元/克,跌
2014-07-24,中国黄金,基础金价,259.6,元/克,跌
2019-10-09,中国黄金,基础金价,348.4,元/克,涨
2019-10-08,中国黄金,基础金价,344.5,元/克,跌
2019-10-05,中国黄金,基础金价,346.3,元/克,涨
2019-10-04,中国黄金,基础金价,345.7,元/克,平
2019-10-03,中国黄金,基础金价,345.7,元/克,涨
2019-09-30,中国黄金,基础金价,345.2,元/克,涨
2019-09-29,中国黄金,基础金价,344.3,元/克,跌
2019-09-27,中国黄金,基础金价,348.2,元/克,跌
2019-09-26,中国黄金,基础金价,349.1,元/克,跌
2019-09-25,中国黄金,基础金价,353.3,元/克,涨
2019-09-24,中国黄金,基础金价,351.1,元/克,涨
2017-11-29,中国黄金,基础金价,276.9,元/克,平
2017-11-28,中国黄金,基础金价,276.9,元/克,涨
2017-11-27,中国黄金,基础金价,275.8,元/克,跌
2017-11-25,中国黄金,基础金价,276.1,元/克,涨
2017-11-24,中国黄金,基础金价,275.9,元/克,跌
2017-11-23,中国黄金,基础金价,276.3,元/克,涨
2017-11-22,中国黄金,基础金价,276.0,元/克,涨
2017-11-21,中国黄金,基础金价,275.9,元/克,跌
2017-11-20,中国黄金,基础金价,277.2,元/克,跌
2017-11-18,中国黄金,基础金价,278.2,元/克,涨
2017-11-17,中国黄金,基础金价,275.6,元/克,跌
2019-10-23,中国黄金,基础金价,341.1,元/克,涨
2019-10-22,中国黄金,基础金价,340.0,元/克,跌
2019-10-21,中国黄金,基础金价,341.2,元/克,跌
2019-10-18,中国黄金,基础金价,342.3,元/克,涨
2019-10-17,中国黄金,基础金价,341.9,元/克,涨
2019-10-16,中国黄金,基础金价,340.7,元/克,跌
2019-10-15,中国黄金,基础金价,342.2,元/克,涨
2019-10-14,中国黄金,基础金价,341.2,元/克,跌
2019-10-12,中国黄金,基础金价,341.7,元/克,跌
2019-10-11,中国黄金,基础金价,344.2,元/克,跌
2019-10-10,中国黄金,基础金价,347.7,元/克,跌
2012-07-06,中国黄金,基础金价,330.0,元/克,跌
2012-07-05,中国黄金,基础金价,331.7,元/克,涨
2012-07-04,中国黄金,基础金价,331.5,元/克,涨
2012-07-03,中国黄金,基础金价,328.0,元/克,涨
2012-07-02,中国黄金,基础金价,326.5,元/克,涨
2012-06-29,中国黄金,基础金价,321.8,元/克,跌
2012-06-28,中国黄金,基础金价,323.5,元/克,跌
2012-06-27,中国黄金,基础金价,323.7,元/克,涨
2012-06-26,中国黄金,基础金价,326.0,元/克,涨
2012-06-25,中国黄金,基础金价,323.9,元/克,跌
2012-06-21,中国黄金,基础金价,329.1,元/克,跌
2015-06-11,中国黄金,基础金价,238.2,元/克,涨
2015-06-10,中国黄金,基础金价,236.6,元/克,涨
2015-06-09,中国黄金,基础金价,235.7,元/克,跌
2015-06-08,中国黄金,基础金价,236.2,元/克,涨
2015-06-07,中国黄金,基础金价,236.0,元/克,跌
2015-06-05,中国黄金,基础金价,236.5,元/克,跌
2015-06-04,中国黄金,基础金价,237.4,元/克,跌
2015-06-03,中国黄金,基础金价,239.0,元/克,涨
2015-06-02,中国黄金,基础金价,238.4,元/克,跌
2015-06-01,中国黄金,基础金价,238.8,元/克,涨
2015-05-29,中国黄金,基础金价,238.5,元/克,平
2020-08-03,中国黄金,基础金价,428.5,元/克,涨
2020-07-31,中国黄金,基础金价,425.0,元/克,跌
2020-07-30,中国黄金,基础金价,428.5,元/克,涨
2020-07-29,中国黄金,基础金价,428.0,元/克,跌
2020-07-28,中国黄金,基础金价,435.0,元/克,涨
2020-07-27,中国黄金,基础金价,426.5,元/克,涨
2020-07-24,中国黄金,基础金价,416.0,元/克,涨
2020-07-23,中国黄金,基础金价,412.5,元/克,涨
2020-07-22,中国黄金,基础金价,411.0,元/克,涨
2020-07-21,中国黄金,基础金价,400.5,元/克,涨
2020-07-20,中国黄金,基础金价,399.0,元/克,涨
2013-05-10,中国黄金,基础金价,296.8,元/克,跌
2013-05-09,中国黄金,基础金价,298.0,元/克,涨
2013-05-08,中国黄金,基础金价,296.5,元/克,跌
2013-05-07,中国黄金,基础金价,297.5,元/克,跌
2013-05-06,中国黄金,基础金价,298.0,元/克,平
2013-05-03,中国黄金,基础金价,298.0,元/克,涨
2013-05-02,中国黄金,基础金价,295.2,元/克,跌
2013-04-28,中国黄金,基础金价,298.0,元/克,平
2013-04-27,中国黄金,基础金价,298.0,元/克,跌
2013-04-26,中国黄金,基础金价,305.0,元/克,涨
2013-04-25,中国黄金,基础金价,298.5,元/克,涨
2014-08-22,中国黄金,基础金价,254.0,元/克,跌
2014-08-21,中国黄金,基础金价,254.7,元/克,跌
2014-08-20,中国黄金,基础金价,257.3,元/克,跌
2014-08-19,中国黄金,基础金价,258.1,元/克,跌
2014-08-18,中国黄金,基础金价,258.2,元/克,跌
2014-08-15,中国黄金,基础金价,260.6,元/克,跌
2014-08-14,中国黄金,基础金价,260.7,元/克,涨
2014-08-13,中国黄金,基础金价,260.2,元/克,涨
2014-08-12,中国黄金,基础金价,259.9,元/克,跌
2014-08-11,中国黄金,基础金价,260.1,元/克,跌
2014-08-08,中国黄金,基础金价,261.1,元/克,涨
2014-12-12,中国黄金,基础金价,244.7,元/克,跌
2014-12-11,中国黄金,基础金价,245.7,元/克,涨
2014-12-10,中国黄金,基础金价,245.3,元/克,涨
2014-12-09,中国黄金,基础金价,239.8,元/克,涨
2014-12-08,中国黄金,基础金价,237.5,元/克,跌
2014-12-06,中国黄金,基础金价,237.7,元/克,跌
2014-12-05,中国黄金,基础金价,239.2,元/克,跌
2014-12-04,中国黄金,基础金价,240.0,元/克,涨
2014-12-03,中国黄金,基础金价,238.4,元/克,跌
2014-12-02,中国黄金,基础金价,239.8,元/克,涨
2014-12-01,中国黄金,基础金价,228.5,元/克,跌
2017-06-22,中国黄金,基础金价,278.2,元/克,涨
2017-06-21,中国黄金,基础金价,276.7,元/克,平
2017-06-20,中国黄金,基础金价,276.7,元/克,跌
2017-06-19,中国黄金,基础金价,278.3,元/克,跌
2017-06-16,中国黄金,基础金价,280.1,元/克,平
2017-06-15,中国黄金,基础金价,280.1,元/克,平
2017-06-14,中国黄金,基础金价,280.1,元/克,涨
2017-06-13,中国黄金,基础金价,279.5,元/克,跌
2017-06-12,中国黄金,基础金价,280.1,元/克,跌
2017-06-10,中国黄金,基础金价,280.8,元/克,跌
2017-06-09,中国黄金,基础金价,282.1,元/克,跌
2019-08-21,中国黄金,基础金价,344.9,元/克,涨
2019-08-20,中国黄金,基础金价,343.7,元/克,跌
2019-08-19,中国黄金,基础金价,345.2,元/克,跌
2019-08-16,中国黄金,基础金价,348.0,元/克,涨
2019-08-15,中国黄金,基础金价,347.9,元/克,涨
2019-08-14,中国黄金,基础金价,343.2,元/克,跌
2019-08-13,中国黄金,基础金价,348.1,元/克,涨
2019-08-12,中国黄金,基础金价,344.7,元/克,跌
2019-08-09,中国黄金,基础金价,345.1,元/克,涨
2019-08-08,中国黄金,基础金价,344.4,元/克,涨
2019-08-07,中国黄金,基础金价,339.8,元/克,涨
2013-06-27,中国黄金,基础金价,251.0,元/克,跌
2013-06-26,中国黄金,基础金价,254.0,元/克,跌
2013-06-25,中国黄金,基础金价,260.4,元/克,跌
2013-06-24,中国黄金,基础金价,262.0,元/克,涨
2013-06-21,中国黄金,基础金价,261.0,元/克,跌
2013-06-20,中国黄金,基础金价,270.2,元/克,跌
2013-06-19,中国黄金,基础金价,274.7,元/克,跌
2013-06-18,中国黄金,基础金价,277.3,元/克,跌
2013-06-17,中国黄金,基础金价,277.9,元/克,涨
2013-06-14,中国黄金,基础金价,277.5,元/克,跌
2013-06-13,中国黄金,基础金价,277.6,元/克,涨
2017-12-13,中国黄金,基础金价,267.9,元/克,跌
2017-12-12,中国黄金,基础金价,268.1,元/克,跌
2017-12-11,中国黄金,基础金价,268.4,元/克,跌
2017-12-09,中国黄金,基础金价,269.1,元/克,涨
2017-12-08,中国黄金,基础金价,269.0,元/克,跌
2017-12-07,中国黄金,基础金价,271.7,元/克,跌
2017-12-06,中国黄金,基础金价,271.9,元/克,跌
2017-12-05,中国黄金,基础金价,273.9,元/克,涨
2017-12-04,中国黄金,基础金价,273.6,元/克,跌
2017-12-01,中国黄金,基础金价,273.9,元/克,跌
2017-11-30,中国黄金,基础金价,276.0,元/克,跌
2019-11-07,中国黄金,基础金价,338.2,元/克,涨
2019-11-06,中国黄金,基础金价,336.4,元/克,跌
2019-11-05,中国黄金,基础金价,343.1,元/克,跌
2019-11-04,中国黄金,基础金价,344.2,元/克,跌
2019-11-01,中国黄金,基础金价,344.3,元/克,涨
2019-10-31,中国黄金,基础金价,341.3,元/克,涨
2019-10-30,中国黄金,基础金价,341.1,元/克,跌
2019-10-29,中国黄金,基础金价,341.5,元/克,跌
2019-10-28,中国黄金,基础金价,344.3,元/克,涨
2019-10-25,中国黄金,基础金价,343.6,元/克,涨
2019-10-24,中国黄金,基础金价,341.5,元/克,涨
2019-02-28,中国黄金,基础金价,287.0,元/克,跌
2019-02-27,中国黄金,基础金价,288.9,元/克,跌
2019-02-26,中国黄金,基础金价,289.1,元/克,跌
2019-02-25,中国黄金,基础金价,289.4,元/克,跌
2019-02-22,中国黄金,基础金价,289.9,元/克,跌
2019-02-21,中国黄金,基础金价,292.7,元/克,跌
2019-02-20,中国黄金,基础金价,293.6,元/克,涨
2019-02-19,中国黄金,基础金价,291.7,元/克,涨
2019-02-18,中国黄金,基础金价,290.6,元/克,涨
2019-02-15,中国黄金,基础金价,288.4,元/克,涨
2019-02-14,中国黄金,基础金价,288.0,元/克,跌
2020-01-10,中国黄金,基础金价,347.7,元/克,跌
2020-01-09,中国黄金,基础金价,350.2,元/克,跌
2020-01-08,中国黄金,基础金价,356.7,元/克,涨
2020-01-07,中国黄金,基础金价,351.7,元/克,跌
2020-01-06,中国黄金,基础金价,356.0,元/克,涨
2020-01-03,中国黄金,基础金价,346.3,元/克,涨
2020-01-02,中国黄金,基础金价,343.2,元/克,跌
2019-12-31,中国黄金,基础金价,343.4,元/克,涨
2019-12-27,中国黄金,基础金价,342.8,元/克,涨
2019-12-26,中国黄金,基础金价,339.7,元/克,跌
2019-12-25,中国黄金,基础金价,340.2,元/克,涨
2015-06-26,中国黄金,基础金价,236.0,元/克,平
2015-06-25,中国黄金,基础金价,236.0,元/克,跌
2015-06-24,中国黄金,基础金价,236.6,元/克,跌
2015-06-23,中国黄金,基础金价,238.2,元/克,跌
2015-06-20,中国黄金,基础金价,240.6,元/克,涨
2015-06-19,中国黄金,基础金价,240.4,元/克,涨
2015-06-18,中国黄金,基础金价,237.5,元/克,涨
2015-06-17,中国黄金,基础金价,237.0,元/克,跌
2015-06-16,中国黄金,基础金价,237.9,元/克,涨
2015-06-15,中国黄金,基础金价,237.3,元/克,平
2015-06-12,中国黄金,基础金价,237.3,元/克,跌
2020-08-18,中国黄金,基础金价,422.0,元/克,平
2020-08-17,中国黄金,基础金价,422.0,元/克,平
2020-08-14,中国黄金,基础金价,422.0,元/克,涨
2020-08-13,中国黄金,基础金价,414.0,元/克,涨
2020-08-12,中国黄金,基础金价,404.0,元/克,跌
2020-08-11,中国黄金,基础金价,440.0,元/克,跌
2020-08-10,中国黄金,基础金价,441.0,元/克,跌
2020-08-07,中国黄金,基础金价,448.0,元/克,涨
2020-08-06,中国黄金,基础金价,441.0,元/克,涨
2020-08-05,中国黄金,基础金价,437.0,元/克,涨
2020-08-04,中国黄金,基础金价,429.0,元/克,涨
2014-02-14,中国黄金,基础金价,256.1,元/克,涨
2014-02-13,中国黄金,基础金价,253.6,元/克,涨
2014-02-12,中国黄金,基础金价,252.8,元/克,涨
2014-02-11,中国黄金,基础金价,252.3,元/克,涨
2014-02-10,中国黄金,基础金价,249.5,元/克,涨
2014-01-28,中国黄金,基础金价,247.0,元/克,跌
2014-01-27,中国黄金,基础金价,249.6,元/克,涨
2014-01-26,中国黄金,基础金价,249.4,元/克,涨
2014-01-24,中国黄金,基础金价,247.5,元/克,涨
2014-01-23,中国黄金,基础金价,243.2,元/克,跌
2014-01-22,中国黄金,基础金价,244.4,元/克,跌
2020-05-15,中国黄金,基础金价,388.0,元/克,涨
2020-05-14,中国黄金,基础金价,383.7,元/克,涨
2020-05-13,中国黄金,基础金价,381.7,元/克,涨
2020-05-12,中国黄金,基础金价,381.0,元/克,跌
2020-05-11,中国黄金,基础金价,382.0,元/克,平
2020-05-09,中国黄金,基础金价,382.0,元/克,跌
2020-05-08,中国黄金,基础金价,383.7,元/克,涨
2020-05-07,中国黄金,基础金价,379.7,元/克,跌
2020-05-06,中国黄金,基础金价,380.8,元/克,涨
2020-05-05,中国黄金,基础金价,378.8,元/克,平
2020-05-04,中国黄金,基础金价,378.8,元/克,平
2014-09-09,中国黄金,基础金价,249.7,元/克,跌
2014-09-05,中国黄金,基础金价,250.7,元/克,跌
2014-09-04,中国黄金,基础金价,252.1,元/克,涨
2014-09-03,中国黄金,基础金价,251.7,元/克,跌
2014-09-02,中国黄金,基础金价,255.2,元/克,跌
2014-09-01,中国黄金,基础金价,255.3,元/克,跌
2014-08-29,中国黄金,基础金价,255.9,元/克,涨
2014-08-28,中国黄金,基础金价,255.2,元/克,平
2014-08-27,中国黄金,基础金价,255.2,元/克,涨
2014-08-26,中国黄金,基础金价,254.3,元/克,跌
2014-08-25,中国黄金,基础金价,254.6,元/克,涨
2021-05-06,中国黄金,基础金价,374.7,元/克,涨
2021-04-30,中国黄金,基础金价,369.7,元/克,跌
2021-04-29,中国黄金,基础金价,372.2,元/克,涨
2021-04-28,中国黄金,基础金价,371.4,元/克,跌
2021-04-27,中国黄金,基础金价,372.7,元/克,涨
2021-04-26,中国黄金,基础金价,372.6,元/克,跌
2021-04-25,中国黄金,基础金价,373.3,元/克,跌
2021-04-23,中国黄金,基础金价,374.8,元/克,跌
2021-04-22,中国黄金,基础金价,376.2,元/克,涨
2021-04-21,中国黄金,基础金价,374.8,元/克,涨
2021-04-20,中国黄金,基础金价,372.5,元/克,跌
2019-11-22,中国黄金,基础金价,333.0,元/克,跌
2019-11-21,中国黄金,基础金价,335.4,元/克,涨
2019-11-20,中国黄金,基础金价,334.6,元/克,涨
2019-11-19,中国黄金,基础金价,334.3,元/克,涨
2019-11-18,中国黄金,基础金价,332.5,元/克,涨
2019-11-15,中国黄金,基础金价,332.3,元/克,涨
2019-11-14,中国黄金,基础金价,332.0,元/克,涨
2019-11-13,中国黄金,基础金价,330.8,元/克,涨
2019-11-12,中国黄金,基础金价,329.7,元/克,跌
2019-11-11,中国黄金,基础金价,331.0,元/克,跌
2019-11-08,中国黄金,基础金价,331.3,元/克,跌
2017-12-28,中国黄金,基础金价,274.4,元/克,涨
2017-12-27,中国黄金,基础金价,273.3,元/克,涨
2017-12-26,中国黄金,基础金价,273.0,元/克,涨
2017-12-25,中国黄金,基础金价,272.8,元/克,涨
2017-12-22,中国黄金,基础金价,271.1,元/克,跌
2017-12-21,中国黄金,基础金价,271.3,元/克,跌
2017-12-20,中国黄金,基础金价,272.0,元/克,涨
2017-12-19,中国黄金,基础金价,271.2,元/克,涨
2017-12-18,中国黄金,基础金价,270.5,元/克,涨
2017-12-15,中国黄金,基础金价,270.2,元/克,跌
2017-12-14,中国黄金,基础金价,270.6,元/克,涨
2020-12-18,中国黄金,基础金价,391.3,元/克,涨
2020-12-17,中国黄金,基础金价,387.5,元/克,涨
2020-12-16,中国黄金,基础金价,387.2,元/克,涨
2020-12-15,中国黄金,基础金价,381.8,元/克,跌
2020-12-14,中国黄金,基础金价,381.9,元/克,跌
2020-12-11,中国黄金,基础金价,382.5,元/克,平
2020-12-10,中国黄金,基础金价,382.5,元/克,跌
2020-12-09,中国黄金,基础金价,387.4,元/克,平
2020-12-08,中国黄金,基础金价,387.4,元/克,涨
2020-12-07,中国黄金,基础金价,381.7,元/克,跌
2020-12-04,中国黄金,基础金价,383.9,元/克,涨
2019-03-15,中国黄金,基础金价,284.0,元/克,跌
2019-03-14,中国黄金,基础金价,285.8,元/克,涨
2019-03-13,中国黄金,基础金价,285.2,元/克,涨
2019-03-12,中国黄金,基础金价,283.8,元/克,跌
2019-03-11,中国黄金,基础金价,284.7,元/克,涨
2019-03-08,中国黄金,基础金价,281.9,元/克,涨
2019-03-07,中国黄金,基础金价,281.7,元/克,涨
2019-03-06,中国黄金,基础金价,280.9,元/克,平
2019-03-05,中国黄金,基础金价,280.9,元/克,跌
2019-03-04,中国黄金,基础金价,282.9,元/克,跌
2019-03-01,中国黄金,基础金价,286.5,元/克,跌
2015-07-10,中国黄金,基础金价,233.2,元/克,涨
2015-07-09,中国黄金,基础金价,232.7,元/克,涨
2015-07-08,中国黄金,基础金价,232.0,元/克,跌
2015-07-07,中国黄金,基础金价,234.8,元/克,平
2015-07-06,中国黄金,基础金价,234.8,元/克,涨
2015-07-03,中国黄金,基础金价,234.3,元/克,跌
2015-07-02,中国黄金,基础金价,234.5,元/克,跌
2015-07-01,中国黄金,基础金价,235.7,元/克,跌
2015-06-30,中国黄金,基础金价,236.8,元/克,涨
2015-06-29,中国黄金,基础金价,236.7,元/克,涨
2015-06-27,中国黄金,基础金价,236.4,元/克,涨
2020-09-02,中国黄金,基础金价,420.0,元/克,跌
2020-09-01,中国黄金,基础金价,423.5,元/克,涨
2020-08-31,中国黄金,基础金价,420.5,元/克,涨
2020-08-28,中国黄金,基础金价,416.3,元/克,跌
2020-08-27,中国黄金,基础金价,417.3,元/克,涨
2020-08-26,中国黄金,基础金价,413.3,元/克,跌
2020-08-25,中国黄金,基础金价,414.0,元/克,涨
2020-08-24,中国黄金,基础金价,411.5,元/克,跌
2020-08-21,中国黄金,基础金价,416.0,元/克,平
2020-08-20,中国黄金,基础金价,416.0,元/克,跌
2020-08-19,中国黄金,基础金价,428.0,元/克,涨
2014-09-24,中国黄金,基础金价,242.3,元/克,涨
2014-09-23,中国黄金,基础金价,241.9,元/克,涨
2014-09-22,中国黄金,基础金价,240.7,元/克,跌
2014-09-19,中国黄金,基础金价,243.0,元/克,跌
2014-09-18,中国黄金,基础金价,243.5,元/克,跌
2014-09-17,中国黄金,基础金价,246.1,元/克,跌
2014-09-16,中国黄金,基础金价,246.2,元/克,涨
2014-09-15,中国黄金,基础金价,245.1,元/克,平
2014-09-12,中国黄金,基础金价,245.1,元/克,跌
2014-09-11,中国黄金,基础金价,247.7,元/克,跌
2014-09-10,中国黄金,基础金价,248.3,元/克,跌
2014-11-28,中国黄金,基础金价,235.3,元/克,跌
2014-11-27,中国黄金,基础金价,236.7,元/克,跌
2014-11-26,中国黄金,基础金价,237.4,元/克,跌
2014-11-25,中国黄金,基础金价,237.8,元/克,平
2014-11-24,中国黄金,基础金价,237.8,元/克,涨
2014-11-21,中国黄金,基础金价,235.7,元/克,涨
