Date,BrandName,ProductName,Price,PriceUnit,RaiseDownType
2014-11-07,中国黄金,零售价,238.8,元/克,平
2014-11-06,中国黄金,零售价,238.8,元/克,跌
2014-11-05,中国黄金,零售价,243.7,元/克,跌
2014-11-04,中国黄金,零售价,244.7,元/克,涨
2014-11-03,中国黄金,零售价,244.6,元/克,跌
2014-10-31,中国黄金,零售价,250.3,元/克,跌
2014-10-30,中国黄金,零售价,254.0,元/克,跌
2014-10-29,中国黄金,零售价,256.5,元/克,平
2016-05-09,中国黄金,零售价,284.1,元/克,涨
2016-05-06,中国黄金,零售价,282.7,元/克,跌
2016-05-05,中国黄金,零售价,283.5,元/克,跌
2016-05-04,中国黄金,零售价,283.7,元/克,跌
2016-05-03,中国黄金,零售价,285.0,元/克,涨
2016-04-29,中国黄金,零售价,281.2,元/克,涨
2016-04-28,中国黄金,零售价,275.5,元/克,平
2016-04-27,中国黄金,零售价,275.5,元/克,涨
2016-04-26,中国黄金,零售价,274.4,元/克,涨
2016-04-25,中国黄金,零售价,273.5,元/克,跌
2016-04-22,中国黄金,零售价,276.1,元/克,涨
2014-06-05,中国黄金,零售价,265.1,元/克,跌
2014-06-04,中国黄金,零售价,265.4,元/克,涨
2014-06-03,中国黄金,零售价,265.1,元/克,跌
2014-05-30,中国黄金,零售价,267.9,元/克,跌
2014-05-29,中国黄金,零售价,268.6,元/克,跌
2014-05-28,中国黄金,零售价,269.6,元/克,跌
2014-05-27,中国黄金,零售价,274.1,元/克,跌
2014-05-26,中国黄金,零售价,274.6,元/克,平
2014-05-23,中国黄金,零售价,274.6,元/克,涨
2014-05-22,中国黄金,零售价,274.1,元/克,跌
2014-05-21,中国黄金,零售价,274.6,元/克,涨
2017-08-01,中国黄金,零售价,286.3,元/克,跌
2017-07-31,中国黄金,零售价,286.7,元/克,跌
2017-07-29,中国黄金,零售价,287.2,元/克,涨
2017-07-28,中国黄金,零售价,285.5,元/克,跌
2017-07-27,中国黄金,零售价,286.0,元/克,涨
2017-07-26,中国黄金,零售价,283.7,元/克,跌
2017-07-25,中国黄金,零售价,284.7,元/克,跌
2017-07-24,中国黄金,零售价,285.1,元/克,涨
2017-07-21,中国黄金,零售价,282.4,元/克,平
2017-07-20,中国黄金,零售价,282.4,元/克,平
2017-07-19,中国黄金,零售价,282.4,元/克,涨
2013-12-18,中国黄金,零售价,257.5,元/克,跌
2013-12-17,中国黄金,零售价,258.5,元/克,涨
2013-12-16,中国黄金,零售价,256.9,元/克,涨
2013-12-13,中国黄金,零售价,256.0,元/克,跌
2013-12-12,中国黄金,零售价,260.8,元/克,跌
2013-12-11,中国黄金,零售价,261.1,元/克,涨
2013-12-10,中国黄金,零售价,258.7,元/克,涨
2013-12-09,中国黄金,零售价,257.3,元/克,涨
2013-12-06,中国黄金,零售价,257.1,元/克,跌
2013-12-05,中国黄金,零售价,258.6,元/克,涨
2013-12-04,中国黄金,零售价,256.1,元/克,跌
2021-04-19,中国黄金,零售价,389.5,元/克,涨
2021-04-16,中国黄金,零售价,386.5,元/克,涨
2021-04-15,中国黄金,零售价,381.9,元/克,跌
2021-04-14,中国黄金,零售价,383.2,元/克,涨
2021-04-13,中国黄金,零售价,381.3,元/克,跌
2021-04-12,中国黄金,零售价,382.8,元/克,跌
2021-04-09,中国黄金,零售价,385.2,元/克,涨
2021-04-08,中国黄金,零售价,382.1,元/克,涨
2021-04-07,中国黄金,零售价,381.5,元/克,跌
2021-04-06,中国黄金,零售价,382.2,元/克,跌
2021-04-02,中国黄金,零售价,382.5,元/克,涨
2021-07-22,中国黄金,零售价,388.9,元/克,跌
2021-07-21,中国黄金,零售价,391.0,元/克,跌
2021-07-20,中国黄金,零售价,393.3,元/克,涨
2021-07-19,中国黄金,零售价,392.4,元/克,跌
2021-07-16,中国黄金,零售价,394.6,元/克,涨
2021-07-15,中国黄金,零售价,394.0,元/克,涨
2021-07-14,中国黄金,零售价,391.8,元/克,涨
2021-07-13,中国黄金,零售价,390.8,元/克,涨
2021-07-12,中国黄金,零售价,390.2,元/克,跌
2021-07-09,中国黄金,零售价,390.4,元/克,涨
2021-07-08,中国黄金,零售价,389.5,元/克,跌
2012-06-01,中国黄金,零售价,332.6,元/克,跌
2012-05-31,中国黄金,零售价,333.7,元/克,涨
2012-05-30,中国黄金,零售价,331.0,元/克,跌
2012-05-29,中国黄金,零售价,335.5,元/克,跌
2012-05-28,中国黄金,零售价,335.8,元/克,涨
2012-05-25,中国黄金,零售价,331.2,元/克,跌
2012-05-24,中国黄金,零售价,331.8,元/克,平
2012-05-23,中国黄金,零售价,331.8,元/克,跌
2012-05-22,中国黄金,零售价,337.8,元/克,跌
2012-05-21,中国黄金,零售价,338.5,元/克,涨
2012-05-18,中国黄金,零售价,334.6,元/克,涨
2014-01-03,中国黄金,零售价,256.8,元/克,涨
2014-01-02,中国黄金,零售价,254.5,元/克,涨
2014-01-01,中国黄金,零售价,253.5,元/克,涨
2013-12-31,中国黄金,零售价,252.9,元/克,跌
2013-12-27,中国黄金,零售价,254.5,元/克,涨
2013-12-26,中国黄金,零售价,253.3,元/克,涨
2013-12-25,中国黄金,零售价,252.6,元/克,涨
2013-12-24,中国黄金,零售价,252.3,元/克,平
2013-12-23,中国黄金,零售价,252.3,元/克,涨
2013-12-20,中国黄金,零售价,250.8,元/克,跌
2013-12-19,中国黄金,零售价,255.3,元/克,跌
2013-07-11,中国黄金,零售价,273.5,元/克,涨
2013-07-10,中国黄金,零售价,266.2,元/克,跌
2013-07-09,中国黄金,零售价,269.4,元/克,涨
2013-07-08,中国黄金,零售价,263.5,元/克,跌
2013-07-05,中国黄金,零售价,268.4,元/克,跌
2013-07-04,中国黄金,零售价,269.4,元/克,涨
2013-07-03,中国黄金,零售价,269.0,元/克,跌
2013-07-02,中国黄金,零售价,269.5,元/克,涨
2013-07-01,中国黄金,零售价,266.5,元/克,涨
2013-06-28,中国黄金,零售价,257.7,元/克,跌
2013-06-27,中国黄金,零售价,265.0,元/克,跌
2016-05-24,中国黄金,零售价,278.8,元/克,跌
2016-05-23,中国黄金,零售价,279.7,元/克,涨
2016-05-20,中国黄金,零售价,279.6,元/克,跌
2016-05-19,中国黄金,零售价,280.7,元/克,跌
2016-05-18,中国黄金,零售价,283.9,元/克,涨
2016-05-17,中国黄金,零售价,283.3,元/克,平
2016-05-16,中国黄金,零售价,283.3,元/克,涨
2016-05-13,中国黄金,零售价,281.4,元/克,跌
2016-05-12,中国黄金,零售价,282.2,元/克,涨
2016-05-11,中国黄金,零售价,281.0,元/克,涨
2016-05-10,中国黄金,零售价,280.2,元/克,跌
2014-01-20,中国黄金,零售价,261.5,元/克,涨
2014-01-17,中国黄金,零售价,259.2,元/克,涨
2014-01-16,中国黄金,零售价,258.4,元/克,跌
2014-01-15,中国黄金,零售价,258.8,元/克,跌
2014-01-14,中国黄金,零售价,260.8,元/克,跌
2014-01-13,中国黄金,零售价,260.9,元/克,涨
2014-01-10,中国黄金,零售价,257.6,元/克,涨
2014-01-09,中国黄金,零售价,256.2,元/克,跌
2014-01-08,中国黄金,零售价,257.5,元/克,跌
2014-01-07,中国黄金,零售价,260.8,元/克,涨
2014-01-06,中国黄金,零售价,260.3,元/克,涨
2012-02-28,中国黄金,零售价,371.3,元/克,跌
2012-02-27,中国黄金,零售价,372.6,元/克,跌
2012-02-24,中国黄金,零售价,373.0,元/克,涨
2012-02-23,中国黄金,零售价,372.1,元/克,涨
2012-02-22,中国黄金,零售价,368.1,元/克,涨
2012-02-20,中国黄金,零售价,365.0,元/克,涨
2012-02-17,中国黄金,零售价,364.0,元/克,涨
2013-06-08,中国黄金,零售价,289.3,元/克,跌
2013-06-07,中国黄金,零售价,295.4,元/克,涨
2013-06-06,中国黄金,零售价,293.1,元/克,跌
2013-06-05,中国黄金,零售价,294.1,元/克,跌
2013-06-04,中国黄金,零售价,281.5,元/克,涨
2013-06-03,中国黄金,零售价,293.2,元/克,跌
2013-05-31,中国黄金,零售价,297.3,元/克,涨
2013-05-30,中国黄金,零售价,280.2,元/克,涨
2013-05-29,中国黄金,零售价,293.5,元/克,跌
2013-05-28,中国黄金,零售价,295.5,元/克,涨
2013-05-27,中国黄金,零售价,294.5,元/克,跌
2015-03-09,中国黄金,零售价,251.6,元/克,涨
2015-03-07,中国黄金,零售价,251.5,元/克,跌
2015-03-06,中国黄金,零售价,257.1,元/克,跌
2015-03-05,中国黄金,零售价,258.4,元/克,跌
2015-03-04,中国黄金,零售价,259.0,元/克,跌
2015-03-03,中国黄金,零售价,259.9,元/克,跌
2015-03-02,中国黄金,零售价,262.2,元/克,涨
2015-02-28,中国黄金,零售价,260.3,元/克,涨
2015-02-27,中国黄金,零售价,259.3,元/克,涨
2015-02-26,中国黄金,零售价,258.6,元/克,跌
2015-02-25,中国黄金,零售价,259.1,元/克,跌
2017-09-23,中国黄金,零售价,288.2,元/克,涨
2017-09-22,中国黄金,零售价,287.0,元/克,跌
2017-09-21,中国黄金,零售价,288.5,元/克,跌
2017-09-20,中国黄金,零售价,289.8,元/克,涨
2017-09-19,中国黄金,零售价,289.2,元/克,跌
2017-09-18,中国黄金,零售价,290.3,元/克,跌
2017-09-16,中国黄金,零售价,291.2,元/克,跌
2017-09-15,中国黄金,零售价,291.9,元/克,涨
2017-09-14,中国黄金,零售价,290.4,元/克,跌
2017-09-13,中国黄金,零售价,291.2,元/克,涨
2017-09-12,中国黄金,零售价,290.9,元/克,跌
2021-09-07,中国黄金,零售价,393.7,元/克,跌
2021-09-06,中国黄金,零售价,394.2,元/克,涨
2021-09-03,中国黄金,零售价,391.3,元/克,跌
2021-09-02,中国黄金,零售价,391.4,元/克,平
2021-09-01,中国黄金,零售价,391.4,元/克,跌
2021-08-31,中国黄金,零售价,391.8,元/克,跌
2021-08-30,中国黄金,零售价,392.0,元/克,涨
2021-08-27,中国黄金,零售价,389.5,元/克,涨
2021-08-26,中国黄金,零售价,388.0,元/克,跌
2021-08-25,中国黄金,零售价,389.0,元/克,跌
2021-08-24,中国黄金,零售价,390.5,元/克,涨
2015-01-20,中国黄金,零售价,270.6,元/克,跌
2015-01-19,中国黄金,零售价,270.7,元/克,跌
2015-01-17,中国黄金,零售价,271.6,元/克,涨
2015-01-16,中国黄金,零售价,266.0,元/克,涨
2015-01-15,中国黄金,零售价,260.2,元/克,涨
2015-01-14,中国黄金,零售价,260.0,元/克,跌
2015-01-13,中国黄金,零售价,262.0,元/克,涨
2015-01-12,中国黄金,零售价,260.0,元/克,跌
2015-01-10,中国黄金,零售价,260.2,元/克,涨
2015-01-09,中国黄金,零售价,257.1,元/克,跌
2015-01-08,中国黄金,零售价,258.1,元/克,跌
2015-04-03,中国黄金,零售价,253.8,元/克,跌
2015-04-02,中国黄金,零售价,254.2,元/克,涨
2015-04-01,中国黄金,零售价,251.7,元/克,跌
2015-03-31,中国黄金,零售价,252.0,元/克,跌
2015-03-30,中国黄金,零售价,254.5,元/克,跌
2015-03-28,中国黄金,零售价,255.6,元/克,跌
2015-03-27,中国黄金,零售价,255.7,元/克,涨
2015-03-26,中国黄金,零售价,254.1,元/克,涨
2015-03-25,中国黄金,零售价,252.7,元/克,涨
2015-03-24,中国黄金,零售价,252.6,元/克,涨
2015-03-23,中国黄金,零售价,251.7,元/克,跌
2021-07-07,中国黄金,零售价,389.6,元/克,涨
2021-07-06,中国黄金,零售价,388.7,元/克,涨
2021-07-05,中国黄金,零售价,386.8,元/克,涨
2021-07-02,中国黄金,零售价,385.3,元/克,涨
2021-07-01,中国黄金,零售价,384.4,元/克,涨
2021-06-30,中国黄金,零售价,381.0,元/克,跌
2021-06-29,中国黄金,零售价,383.7,元/克,跌
2021-06-28,中国黄金,零售价,384.6,元/克,涨
2021-06-25,中国黄金,零售价,384.4,元/克,跌
2021-06-24,中国黄金,零售价,384.9,元/克,跌
2021-06-23,中国黄金,零售价,386.3,元/克,跌
2012-03-14,中国黄金,零售价,355.7,元/克,跌
2012-03-13,中国黄金,零售价,360.0,元/克,跌
2012-03-12,中国黄金,零售价,361.0,元/克,涨
2012-03-09,中国黄金,零售价,359.8,元/克,涨
2012-03-08,中国黄金,零售价,356.1,元/克,涨
2012-03-07,中国黄金,零售价,355.0,元/克,跌
2012-03-06,中国黄金,零售价,359.8,元/克,跌
2012-03-05,中国黄金,零售价,361.3,元/克,跌
2012-03-02,中国黄金,零售价,362.5,元/克,跌
2012-03-01,中国黄金,零售价,362.7,元/克,跌
2012-02-29,中国黄金,零售价,374.9,元/克,涨
2017-10-05,中国黄金,零售价,288.6,元/克,涨
2017-10-04,中国黄金,零售价,288.5,元/克,平
2017-10-03,中国黄金,零售价,288.5,元/克,平
2017-10-02,中国黄金,零售价,288.5,元/克,平
2017-10-01,中国黄金,零售价,288.5,元/克,平
2017-09-30,中国黄金,零售价,288.5,元/克,涨
2017-09-29,中国黄金,零售价,288.1,元/克,涨
2017-09-28,中国黄金,零售价,287.9,元/克,跌
2017-09-27,中国黄金,零售价,289.7,元/克,跌
2017-09-26,中国黄金,零售价,291.0,元/克,涨
2017-09-25,中国黄金,零售价,287.2,元/克,跌
2015-04-17,中国黄金,零售价,254.0,元/克,跌
2015-04-16,中国黄金,零售价,255.7,元/克,涨
2015-04-15,中国黄金,零售价,254.0,元/克,跌
2015-04-14,中国黄金,零售价,255.1,元/克,平
2015-04-13,中国黄金,零售价,256.1,元/克,跌
2015-04-11,中国黄金,零售价,256.2,元/克,涨
2015-04-10,中国黄金,零售价,253.2,元/克,跌
2015-04-09,中国黄金,零售价,253.8,元/克,跌
2015-04-08,中国黄金,零售价,255.8,元/克,跌
2015-04-07,中国黄金,零售价,256.3,元/克,跌
2015-04-04,中国黄金,零售价,259.0,元/克,涨
2021-06-22,中国黄金,零售价,386.8,元/克,涨
2021-06-21,中国黄金,零售价,383.9,元/克,跌
2021-06-18,中国黄金,零售价,385.0,元/克,跌
2021-06-17,中国黄金,零售价,389.8,元/克,跌
2021-06-16,中国黄金,零售价,395.1,元/克,涨
2021-06-15,中国黄金,零售价,394.6,元/克,跌
2021-06-11,中国黄金,零售价,401.8,元/克,涨
2021-06-10,中国黄金,零售价,398.8,元/克,跌
2021-06-09,中国黄金,零售价,400.3,元/克,涨
2021-06-08,中国黄金,零售价,400.2,元/克,涨
2021-06-07,中国黄金,零售价,398.6,元/克,涨
2015-01-07,中国黄金,零售价,258.6,元/克,涨
2015-01-06,中国黄金,零售价,256.3,元/克,涨
2015-01-05,中国黄金,零售价,254.0,元/克,涨
2015-01-04,中国黄金,零售价,253.5,元/克,涨
2015-01-01,中国黄金,零售价,252.0,元/克,跌
2014-12-31,中国黄金,零售价,255.0,元/克,涨
2014-12-30,中国黄金,零售价,253.0,元/克,跌
2014-12-29,中国黄金,零售价,254.5,元/克,跌
2014-12-27,中国黄金,零售价,255.1,元/克,涨
2014-12-26,中国黄金,零售价,251.7,元/克,涨
2014-12-25,中国黄金,零售价,251.2,元/克,涨
2012-03-29,中国黄金,零售价,351.0,元/克,跌
2012-03-28,中国黄金,零售价,355.0,元/克,跌
2012-03-27,中国黄金,零售价,356.0,元/克,涨
2012-03-26,中国黄金,零售价,352.1,元/克,涨
2012-03-23,中国黄金,零售价,349.5,元/克,跌
2012-03-22,中国黄金,零售价,350.5,元/克,跌
2012-03-21,中国黄金,零售价,351.5,元/克,平
2012-03-20,中国黄金,零售价,351.5,元/克,跌
2012-03-19,中国黄金,零售价,352.9,元/克,涨
2012-03-16,中国黄金,零售价,352.7,元/克,涨
2012-03-15,中国黄金,零售价,349.8,元/克,跌
2014-05-05,中国黄金,零售价,277.6,元/克,涨
2014-05-04,中国黄金,零售价,276.2,元/克,涨
2014-04-30,中国黄金,零售价,275.3,元/克,平
2014-04-29,中国黄金,零售价,275.3,元/克,跌
2014-04-28,中国黄金,零售价,277.0,元/克,涨
2014-04-25,中国黄金,零售价,274.6,元/克,涨
2014-04-24,中国黄金,零售价,272.4,元/克,平
2014-04-23,中国黄金,零售价,272.4,元/克,涨
2014-04-22,中国黄金,零售价,258.0,元/克,跌
2014-04-21,中国黄金,零售价,272.1,元/克,跌
2014-04-18,中国黄金,零售价,273.3,元/克,跌
2017-07-18,中国黄金,零售价,282.2,元/克,涨
2017-07-17,中国黄金,零售价,281.2,元/克,跌
2017-07-15,中国黄金,零售价,282.0,元/克,涨
2017-07-14,中国黄金,零售价,278.7,元/克,跌
