,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
744,600519.SH,20180810,667.6262,670.4149,660.2155,663.091,667.6262,-4.535200000000032,-0.6793,23817.67,1643993.563
745,600519.SH,20180809,647.4782,670.1544,646.629,667.6262,652.5152,15.11099999999999,2.3158,34485.75,2368461.339
746,600519.SH,20180808,662.9366,664.8472,648.3177,652.5152,662.2226,-9.707400000000007,-1.4659,29685.44,2016438.669
747,600519.SH,20180807,648.7326,663.7182,638.813,662.2226,646.2045,16.018100000000004,2.4788,39085.59,2645263.31
748,600519.SH,20180806,653.2679,660.0225,639.0349,646.2045,655.1881,-8.98359999999991,-1.3711,45248.12,3039091.096
749,600519.SH,20180803,670.6369,670.6369,652.4959,655.1881,671.4474,-16.259300000000053,-2.4215,47336.99,3230239.085
750,600519.SH,20180802,690.8718,690.8718,663.7665,671.4474,689.8779,-18.430499999999938,-2.6716,55001.43,3840134.516
751,600519.SH,20180801,705.7609,706.6293,689.077,689.8779,700.9747,-11.09680000000003,-1.5831,25237.88,1821933.661
752,600519.SH,20180731,695.05,702.3643,693.9982,700.9747,693.9982,6.976499999999987,1.0053,20683.46,1499353.469
753,600519.SH,20180730,712.998,714.6963,689.9358,693.9982,712.6699,-18.671699999999987,-2.62,42171.66,3058614.52
754,600519.SH,20180727,710.1996,718.2087,704.41,712.6699,709.8329,2.836999999999989,0.3997,20913.6,1546655.26
755,600519.SH,20180726,722.6474,722.6474,708.4917,709.8329,717.7358,-7.902900000000045,-1.1011,23067.26,1707662.628
756,600519.SH,20180725,720.7658,723.5931,714.0691,717.7358,719.2701,-1.5342999999999165,-0.2133,21743.88,1618737.612
757,600519.SH,20180724,706.996,721.1035,697.6553,719.2701,706.4074,12.862699999999904,1.8209,41808.6,3091209.135
758,600519.SH,20180723,710.1996,715.1691,694.7702,706.4074,715.1498,-8.742399999999975,-1.2225,35969.89,2621763.717
759,600519.SH,20180720,715.5068,717.0797,702.4801,715.1498,714.9761,0.17370000000005348,0.0243,30548.5,2249792.135
760,600519.SH,20180719,713.0945,717.8709,709.254,714.9761,711.5891,3.3869999999999436,0.476,18078.5,1337080.011
761,600519.SH,20180718,716.4042,723.4097,709.2347,711.5891,716.4042,-4.815099999999916,-0.6721,24521.71,1818760.392
762,600519.SH,20180717,730.4635,730.4635,710.2189,716.4042,728.2248,-11.820600000000013,-1.6232,27806.03,2064190.615
763,600519.SH,20180716,725.9282,737.3242,724.7028,728.2248,720.8044,7.420399999999972,1.0295,32474.87,2454501.604
764,600519.SH,20180713,716.2788,721.8755,709.3505,720.8044,711.6856,9.118799999999965,1.2813,28907.04,2152944.602
765,600519.SH,20180712,692.8306,715.1884,692.8306,711.6856,694.3552,17.330400000000054,2.4959,40170.04,2947129.14
766,600519.SH,20180711,685.1111,698.6203,677.6038,694.3552,700.3186,-5.963399999999979,-0.8515,24278.45,1736875.98
767,600519.SH,20180710,703.445,705.8574,688.3243,700.3186,701.7467,-1.4281000000000859,-0.2035,29010.47,2096683.487
768,600519.SH,20180709,694.7895,704.2749,694.5,701.7467,689.0866,12.660100000000057,1.8372,40572.66,2944655.287
769,600519.SH,20180706,682.2162,695.6579,674.7475,689.0866,677.7678,11.31880000000001,1.67,44156.61,3140922.35
770,600519.SH,20180705,675.4616,691.0937,675.4616,677.7678,666.6902,11.077599999999961,1.6616,47123.8,3333680.083
771,600519.SH,20180704,667.742,675.4616,663.8823,666.6902,670.5597,-3.8695000000000164,-0.5771,37990.75,2637494.71
772,600519.SH,20180703,684.8795,690.6884,654.4547,670.5597,686.6067,-16.047000000000025,-2.3371,82837.1,5743330.241
773,600519.SH,20180702,708.7715,713.4129,678.3564,686.6067,705.8188,-19.212099999999964,-2.722,37558.11,2709882.026
774,600519.SH,20180629,687.3304,706.6293,680.2863,705.8188,686.0085,19.810299999999984,2.8878,32929.27,2378884.218
775,600519.SH,20180628,688.9708,693.7956,672.5668,686.0085,697.115,-11.106499999999983,-1.5932,50833.94,3610842.734
776,600519.SH,20180627,725.6387,730.4635,695.7254,697.115,728.3406,-31.225599999999986,-4.2872,57298.01,4194739.085
777,600519.SH,20180626,738.4822,742.892,720.814,728.3406,738.7234,-10.382799999999975,-1.4055,46577.98,3516945.435
778,600519.SH,20180625,739.148,751.6633,738.0865,738.7234,739.6594,-0.9360000000000355,-0.1265,32934.16,2543272.262
779,600519.SH,20180622,727.5686,740.1129,723.7089,739.6594,732.7021,6.957300000000032,0.9495,28854.81,2190055.865
780,600519.SH,20180621,738.3953,751.5861,732.1714,732.7021,736.8225,-4.120400000000018,-0.5592,39182.55,3013867.644
781,600519.SH,20180620,715.0244,738.183,715.0244,736.8225,712.1295,24.692999999999984,3.4675,45838.02,3454583.693
782,600519.SH,20180619,742.0428,742.0428,711.1646,712.1295,746.221,-34.091499999999996,-4.5686,60195.87,4535664.03
783,600519.SH,20180615,746.0956,751.287,742.1393,746.221,747.9579,-1.7368999999999915,-0.2322,31707.73,2455441.877
784,600519.SH,20180614,751.631,755.2464,737.5308,747.9489,751.945,-3.9961000000000695,-0.5314,36159.61,2830514.231
785,600519.SH,20180613,761.1453,763.6381,750.5654,751.945,760.3746,-8.429599999999937,-1.1086,35244.37,2803441.679
786,600519.SH,20180612,740.2138,764.4753,738.7867,760.3746,738.0541,22.320500000000038,3.0242,55287.08,4385043.27
787,600519.SH,20180611,738.3585,747.8253,731.0135,738.0541,740.1662,-2.112100000000055,-0.2854,36547.55,2837404.005
788,600519.SH,20180608,742.1167,747.7301,732.6024,740.1662,743.0396,-2.873399999999947,-0.3867,34958.46,2712363.711
789,600519.SH,20180607,751.612,756.9114,741.0701,743.0396,747.5874,-4.547800000000052,-0.6083,39167.78,3078137.471
790,600519.SH,20180606,749.7281,762.0492,744.305,747.5874,749.7757,-2.1883000000000266,-0.2919,48969.48,3870616.725
791,600519.SH,20180605,748.301,756.1027,739.4812,749.7757,743.991,5.7847000000000435,0.7775,52629.67,4136578.583
792,600519.SH,20180604,715.8096,744.8758,709.6538,743.991,708.9212,35.06979999999999,4.9469,73805.97,5697540.359
793,600519.SH,20180601,714.6488,718.3119,702.8796,708.9212,714.6488,-5.727600000000052,-0.8015,36177.63,2694415.012
794,600519.SH,20180531,694.7829,715.115,694.7734,714.6488,690.6157,24.033100000000104,3.48,71852.87,5356222.572
795,600519.SH,20180530,691.9001,701.4905,685.0783,690.6157,695.9056,-5.289900000000102,-0.7601,37147.1,2706486.799
796,600519.SH,20180529,702.9177,713.5737,695.7629,695.9056,704.44,-8.534400000000005,-1.2115,40820.27,3029700.817
797,600519.SH,20180528,683.1279,704.6874,680.3878,704.44,682.0433,22.39670000000001,3.2838,42805.23,3129960.293
798,600519.SH,20180525,677.4193,691.6908,677.4193,682.0433,680.6542,1.3891000000000986,0.2041,26511.46,1908701.139
799,600519.SH,20180524,685.0308,693.2702,678.3708,680.6542,688.6272,-7.97300000000007,-1.1578,30416.34,2191695.815
800,600519.SH,20180523,704.0594,704.0594,688.4369,688.6272,703.6503,-15.0231,-2.135,28268.71,2061375.201
801,600519.SH,20180522,699.5116,703.9072,694.5641,703.6503,699.131,4.519300000000044,0.6464,16998.96,1250693.946
802,600519.SH,20180521,707.8651,711.0049,696.9046,699.131,703.4124,-4.281400000000076,-0.6087,29059.58,2150582.003
803,600519.SH,20180518,688.827,705.0108,686.163,703.4124,692.0523,11.360100000000102,1.6415,29255.17,2140724.039
804,600519.SH,20180517,699.4164,701.6808,688.8365,692.0523,698.8456,-6.793300000000045,-0.9721,28517.93,2077476.64
805,600519.SH,20180516,704.0594,709.4445,697.6658,698.8456,706.9708,-8.125200000000063,-1.1493,30795.2,2275092.45
806,600519.SH,20180515,709.768,710.1866,698.3508,706.9708,706.3524,0.6184000000000651,0.0875,38055.8,2811622.722
807,600519.SH,20180514,688.8365,706.9137,688.8365,706.3524,683.1469,23.20550000000003,3.3969,51014.71,3753818.029
808,600519.SH,20180511,683.7844,695.0208,680.9396,683.1469,679.503,3.643899999999917,0.5363,39141.65,2826877.192
809,600519.SH,20180510,669.3322,681.225,669.3322,679.503,667.8574,11.645600000000059,1.7437,39293.8,2794919.589
810,600519.SH,20180509,674.6411,677.7047,663.262,667.8574,674.4033,-6.5458999999999605,-0.9706,32331.06,2267880.036
811,600519.SH,20180508,664.1278,677.543,664.1278,674.4033,664.261,10.142299999999977,1.5269,62497.83,4414037.853
812,600519.SH,20180507,627.8973,667.7908,625.8232,664.261,630.6755,33.58549999999991,5.3253,85591.43,5858519.223
813,600519.SH,20180504,638.3916,642.0546,628.4872,630.6755,638.2965,-7.620999999999981,-1.194,37375.84,2492610.223
814,600519.SH,20180503,633.6535,640.9605,626.042,638.2965,635.3946,2.9019000000000688,0.4567,36326.53,2426248.236
815,600519.SH,20180502,627.9449,636.4982,613.7305,635.3946,630.352,5.042599999999993,0.8,70259.11,4589885.607
816,600519.SH,20180427,651.9685,654.9275,623.1877,630.352,645.2895,-14.9375,-2.3149,57915.21,3866680.412
817,600519.SH,20180426,658.3907,658.6571,640.3135,645.2895,657.4107,-12.121200000000044,-1.8438,35047.9,2378744.475
818,600519.SH,20180425,655.5364,658.3907,649.8468,657.4107,656.3737,1.0370000000000346,0.158,25252.22,1738767.067
819,600519.SH,20180424,643.1678,659.8178,642.2164,656.3737,641.2744,15.099299999999971,2.3546,47282.56,3252280.969
820,600519.SH,20180423,633.663,647.2875,633.663,641.2744,637.7066,3.567800000000034,0.5595,32659.2,2196761.047
821,600519.SH,20180420,647.9249,660.2936,635.7752,637.7066,646.9355,-9.228900000000067,-1.4266,41511.68,2831559.751
822,600519.SH,20180419,627.8022,646.9735,624.7671,646.9355,623.7966,23.138900000000035,3.7094,44207.57,2976468.492
823,600519.SH,20180418,638.4106,638.4106,613.6734,623.7966,633.8438,-10.047199999999975,-1.5851,62616.6,4104175.827
824,600519.SH,20180417,651.7307,652.0922,633.2729,633.8438,648.2865,-14.442700000000059,-2.2278,35172.76,2377407.817
825,600519.SH,20180416,647.5253,653.4908,644.1192,648.2865,653.5003,-5.213799999999992,-0.7978,32939.67,2241463.093
826,600519.SH,20180413,664.575,666.9536,651.8068,653.5003,660.4838,-6.983499999999935,-1.0573,27549.52,1904051.062
827,600519.SH,20180412,669.8079,672.548,658.6,660.4838,671.1018,-10.618000000000052,-1.5822,30713.61,2139139.504
828,600519.SH,20180411,675.5165,680.0643,668.8755,671.1018,673.6326,-2.5307999999999993,-0.3757,25723.18,1822237.882
829,600519.SH,20180410,670.569,674.0893,664.5369,673.6326,664.3847,9.247900000000072,1.3919,32043.25,2252069.676
830,600519.SH,20180409,663.243,671.1684,656.6305,664.3847,660.3031,4.08159999999998,0.6181,30833.05,2149178.951
831,600519.SH,20180404,648.8764,666.4113,647.3351,660.3031,644.985,15.318099999999959,2.375,56891.31,3948712.791
832,600519.SH,20180403,645.0706,653.6335,642.5874,644.985,647.0306,-2.045600000000036,-0.3162,40235.58,2737509.485
833,600519.SH,20180402,646.9735,657.4393,641.3696,647.0306,650.4177,-3.3870999999999185,-0.5208,32039.08,2185060.765
834,600519.SH,20180330,652.6821,659.8178,646.8593,650.4177,655.6315,-5.213799999999992,-0.7952,36540.28,2502696.336
835,600519.SH,20180329,649.0667,663.9566,626.4321,655.6315,648.9239,6.707599999999957,1.0336,79081.96,5362890.034
836,600519.SH,20180328,665.9736,668.8564,636.5078,648.9239,680.0262,-31.102300000000014,-4.5737,113539.72,7786098.263
837,600519.SH,20180327,687.8851,690.6252,669.8079,680.0262,678.837,1.189200000000028,0.1752,47548.44,3399900.239
838,600519.SH,20180326,673.6136,680.3307,667.7908,678.837,676.525,2.312000000000012,0.3417,46256.11,3276880.07
839,600519.SH,20180323,666.9536,688.3513,666.0783,676.525,690.8155,-14.290500000000065,-2.0686,52546.77,3727044.98
840,600519.SH,20180322,707.8651,711.6709,688.846,690.8155,705.9623,-15.146799999999985,-2.1456,37486.97,2748721.669
841,600519.SH,20180321,713.6784,716.5327,704.0594,705.9623,711.414,-5.45169999999996,-0.7663,26742.71,1996584.261
842,600519.SH,20180320,713.5737,715.4766,704.0594,711.414,716.8847,-5.470699999999965,-0.7631,28877.2,2154897.794
843,600519.SH,20180319,707.8366,717.3699,703.108,716.8847,703.9167,12.967999999999961,1.8423,38666.58,2897348.542
844,600519.SH,20180316,711.2903,717.3604,702.9938,703.9167,710.2152,-6.29849999999999,-0.8868,35855.52,2676682.524
845,600519.SH,20180315,692.6613,710.7194,692.6613,710.2152,691.5766,18.638599999999997,2.6951,56148.79,4161645.76
846,600519.SH,20180314,675.2025,692.7183,672.8715,691.5766,675.8495,15.72709999999995,2.327,37355.76,2683830.11
847,600519.SH,20180313,687.8851,691.3102,675.5165,675.8495,688.7889,-12.939399999999978,-1.8786,38577.09,2764426.996
848,600519.SH,20180312,694.1169,698.2747,687.6662,688.7889,692.8325,-4.043599999999969,-0.5836,39888.41,2900950.557
849,600519.SH,20180309,692.2141,696.9903,688.3608,692.8325,687.6567,5.175799999999981,0.7527,30171.0,2199081.672
850,600519.SH,20180308,679.3222,688.8365,673.6136,687.6567,675.5545,12.102200000000039,1.7914,35349.3,2540452.0
851,600519.SH,20180307,680.2736,688.8365,674.5555,675.5545,683.3753,-7.820800000000077,-1.1444,34595.94,2480929.043
852,600519.SH,20180306,689.7879,692.2617,663.2715,683.3753,685.1354,-1.7600999999999658,-0.2569,64570.36,4581658.583
853,600519.SH,20180305,702.3278,705.9623,682.205,685.1354,700.6438,-15.508400000000051,-2.2134,37234.7,2703926.955
854,600519.SH,20180302,702.1565,707.4465,694.5451,700.6438,705.9337,-5.289899999999989,-0.7493,25991.9,1912613.83
855,600519.SH,20180301,692.6422,710.5767,688.6177,705.9337,690.3778,15.555900000000065,2.2532,44794.65,3303604.159
856,600519.SH,20180228,696.448,706.2477,684.0793,690.3778,702.1375,-11.759700000000066,-1.6748,48330.67,3522004.686
857,600519.SH,20180227,712.6223,719.2823,701.4144,702.1375,707.3989,-5.2613999999999805,-0.7438,42601.54,3181778.842
858,600519.SH,20180226,710.6053,715.5242,697.4184,707.3989,706.419,0.9799000000000433,0.1387,43658.24,3243216.345
859,600519.SH,20180223,710.7194,719.8151,701.2051,706.419,706.3904,0.028599999999983083,0.004,38158.77,2844936.758
860,600519.SH,20180222,691.9762,707.8651,688.1134,706.3904,683.5561,22.834299999999985,3.3405,50764.69,3717469.267
861,600519.SH,20180214,685.0308,685.0308,677.6286,683.5561,677.4003,6.155799999999999,0.9087,30652.6,2198728.707
862,600519.SH,20180213,670.7783,680.1024,670.2836,677.4003,663.6045,13.795799999999986,2.0789,53389.18,3793782.378
863,600519.SH,20180212,657.4393,671.235,651.921,663.6045,650.2369,13.367600000000039,2.0558,64179.55,4466343.242
864,600519.SH,20180209,646.9735,656.3832,626.042,650.2369,666.9441,-16.707200000000057,-2.505,105578.26,7160206.33
865,600519.SH,20180208,649.0667,683.1279,649.0667,666.9441,650.2369,16.707200000000057,2.5694,83409.43,5860233.484
866,600519.SH,20180207,685.0308,688.7223,648.8859,650.2369,674.4318,-24.19489999999996,-3.5874,88289.98,6231141.116
867,600519.SH,20180206,668.8564,687.5045,668.8564,674.4318,683.3467,-8.914900000000102,-1.3046,88168.71,6270888.575
868,600519.SH,20180205,691.9001,694.507,671.3302,683.3467,704.44,-21.0933,-2.9943,98995.85,7104095.616
869,600519.SH,20180202,715.6859,716.6468,689.7879,704.44,720.9283,-16.48829999999998,-2.2871,75420.82,5583742.782
870,600519.SH,20180201,729.7481,730.0335,716.3519,720.9283,727.4075,-6.479199999999992,-0.8907,50582.61,3846421.613
871,600519.SH,20180131,703.108,734.2293,703.108,727.4075,706.0384,21.369100000000003,3.0266,60402.41,4601994.781
872,600519.SH,20180130,700.2537,712.4035,694.5641,706.0384,700.5581,5.480300000000057,0.7823,51911.03,3852705.098
873,600519.SH,20180129,740.9369,741.8027,699.3022,700.5581,739.4717,-38.91360000000009,-5.2624,74535.51,5637041.971
874,600519.SH,20180126,729.9764,739.6429,726.8938,739.4717,731.8032,7.668500000000108,1.0479,43978.33,3389953.777
875,600519.SH,20180125,724.0395,738.3109,714.5252,731.8032,727.3314,4.4717999999999165,0.6148,50040.72,3821875.04
876,600519.SH,20180124,738.7296,738.7486,721.756,727.3314,736.1988,-8.867399999999975,-1.2045,43298.81,3311348.774
877,600519.SH,20180123,740.033,742.1167,731.2704,736.1988,736.0656,0.133199999999988,0.0181,49549.18,3836387.69
878,600519.SH,20180122,715.2958,736.4081,715.2958,736.0656,713.745,22.320600000000013,3.1273,67126.75,5129674.653
879,600519.SH,20180119,716.3329,722.0415,703.127,713.745,714.2778,-0.532799999999952,-0.0746,50925.56,3818021.99
880,600519.SH,20180118,711.6043,727.8452,707.9508,714.2778,711.6043,2.67349999999999,0.3757,58978.51,4443031.234
881,600519.SH,20180117,732.6024,736.4081,702.6418,711.6043,735.3996,-23.795299999999997,-3.2357,90709.54,6835580.477
882,600519.SH,20180116,742.5734,750.3085,730.6995,735.3996,747.2259,-11.82630000000006,-1.5827,65428.33,5084966.063
883,600519.SH,20180115,754.9229,760.251,741.1843,747.2259,750.1277,-2.90179999999998,-0.3868,52473.13,4136645.487
884,600519.SH,20180112,736.1893,750.4893,729.7671,750.1277,737.1787,12.948999999999955,1.7566,45988.24,3577281.776
885,600519.SH,20180111,748.7767,749.7281,734.5052,737.1787,747.5493,-10.370599999999968,-1.3873,50656.07,3942075.854
886,600519.SH,20180110,746.8738,750.5654,735.9133,747.5493,744.5143,3.034999999999968,0.4076,47714.24,3731993.154
887,600519.SH,20180109,715.6764,744.971,715.6764,744.5143,715.6003,28.9140000000001,4.0405,64591.95,5001164.506
888,600519.SH,20180108,699.3213,719.758,699.3213,715.6003,702.4991,13.101199999999949,1.8649,52204.56,3899951.72
889,600519.SH,20180105,705.0108,709.7965,692.8515,702.4991,701.2717,1.2273999999999887,0.175,39989.07,2946493.013
890,600519.SH,20180104,686.3628,707.3894,684.3933,701.2717,681.0918,20.179899999999975,2.9629,72205.08,5309890.21
891,600519.SH,20180103,667.4293,686.3628,665.7548,681.0918,669.6652,11.426600000000008,1.7063,52019.41,3713523.701
892,600519.SH,20180102,666.0021,675.6687,656.3832,669.6652,663.614,6.051199999999994,0.9119,49612.48,3482407.646
893,600519.SH,20171229,683.1279,691.2151,658.0101,663.614,683.7844,-20.170399999999972,-2.9498,76038.87,5372514.665
894,600519.SH,20171228,653.6335,684.9356,638.7151,683.7844,631.9219,51.862499999999955,8.2071,124141.07,8656875.718
895,600519.SH,20171227,651.5975,651.5975,630.3235,631.9219,647.7442,-15.822299999999927,-2.4427,37722.05,2539720.696
896,600519.SH,20171226,654.7562,659.3326,643.6435,647.7442,654.6991,-6.954900000000066,-1.0623,31867.66,2174103.282
897,600519.SH,20171225,652.6821,662.4818,650.5128,654.6991,649.7517,4.947400000000016,0.7614,36214.28,2497653.982
898,600519.SH,20171222,646.9735,652.587,644.1287,649.7517,648.629,1.122700000000009,0.1731,28317.01,1930315.469
899,600519.SH,20171221,649.8278,654.0331,642.6921,648.629,651.645,-3.0159999999999627,-0.4628,46680.38,3178595.839
900,600519.SH,20171220,637.364,653.5003,631.7791,651.645,634.6905,16.95449999999994,2.6713,63601.31,4321305.755
901,600519.SH,20171219,630.7992,639.7807,628.8963,634.6905,633.4346,1.255899999999997,0.1983,44072.21,2944470.867
902,600519.SH,20171218,627.9449,637.2689,626.5938,633.4346,622.0365,11.3981,1.8324,39162.28,2599749.872
903,600519.SH,20171215,631.7506,635.5088,619.1727,622.0365,632.2739,-10.23739999999998,-1.6191,32255.95,2126579.404
904,600519.SH,20171214,637.4402,638.6961,628.4206,632.2739,635.7561,-3.4821999999999207,-0.5477,31967.94,2126665.894
905,600519.SH,20171213,623.1782,637.4592,619.1156,635.7561,619.6864,16.069699999999898,2.5932,48502.48,3197982.045
906,600519.SH,20171212,626.708,626.7746,619.401,619.6864,619.3725,0.3139000000001033,0.0507,47889.31,3138650.306
907,600519.SH,20171211,600.3534,620.2859,600.3534,619.3725,596.814,22.55849999999998,3.7798,72849.17,4702239.221
908,600519.SH,20171208,585.5301,598.3078,585.5301,596.814,586.7384,10.075600000000009,1.7172,45503.39,2842464.437
909,600519.SH,20171207,594.5972,594.6353,585.3778,586.7384,594.6543,-7.915900000000079,-1.3312,51032.62,3155212.01
910,600519.SH,20171206,600.8291,612.8171,589.8876,594.6543,602.2182,-7.56389999999999,-1.256,58174.09,3657236.582
911,600519.SH,20171205,603.2077,615.9568,599.5256,602.2182,606.8136,-4.595399999999927,-0.7573,47465.76,3026076.465
912,600519.SH,20171204,593.6458,612.8171,586.7669,606.8136,592.1235,14.690099999999916,2.4809,54267.71,3436687.377
913,600519.SH,20171201,607.0229,607.9553,590.0113,592.1235,600.3534,-8.22989999999993,-1.3708,47192.74,2959772.009
914,600519.SH,20171130,604.6443,616.9844,595.5962,600.3534,607.1276,-6.774200000000064,-1.1158,38019.62,2419959.854
915,600519.SH,20171129,618.3735,620.3049,603.2172,607.1276,616.7465,-9.61889999999994,-1.5596,46763.72,3005733.412
916,600519.SH,20171128,594.7019,617.365,593.6933,616.7465,591.115,25.63149999999996,4.3361,70291.83,4491543.613
917,600519.SH,20171127,603.2077,605.4245,583.2371,591.115,599.44,-8.325000000000045,-1.3888,63548.46,3975262.024
918,600519.SH,20171124,605.0154,611.2948,592.0093,599.44,602.9508,-3.5107999999999038,-0.5823,76541.94,4835808.966
919,600519.SH,20171123,610.8191,614.6248,599.6112,602.9508,618.9253,-15.974500000000035,-2.581,109599.13,6984097.475
920,600519.SH,20171122,644.1192,654.585,618.4306,618.9253,644.3571,-25.431799999999953,-3.9468,128498.26,8528143.403
921,600519.SH,20171121,636.5078,655.3461,629.8668,644.3571,646.1648,-1.807700000000068,-0.2798,96016.51,6491134.446
922,600519.SH,20171120,643.9289,652.3015,627.9449,646.1648,656.7257,-10.560899999999947,-1.6081,88305.82,5954131.851
923,600519.SH,20171117,662.1964,674.565,644.8518,656.7257,684.184,-27.45830000000001,-4.0133,123861.24,8548747.991
924,600519.SH,20171116,652.6916,684.9927,652.6916,684.184,654.6611,29.522899999999936,4.5096,60716.32,4299283.186
925,600519.SH,20171115,645.7842,656.4783,641.2649,654.6611,645.7842,8.876899999999978,1.3746,45036.33,3074244.081
926,600519.SH,20171114,653.7667,653.8428,644.4522,645.7842,654.4708,-8.686599999999999,-1.3273,46366.71,3159112.664
927,600519.SH,20171113,646.9735,659.1328,642.9775,654.4708,645.0231,9.447700000000054,1.4647,49869.84,3402794.002
928,600519.SH,20171110,618.8397,650.2084,618.8397,645.0231,618.4972,26.52589999999998,4.2888,74078.6,4967970.73
929,600519.SH,20171109,616.5277,622.379,613.3023,618.4972,618.7921,-0.2948999999999842,-0.0477,33641.13,2183815.39
930,600519.SH,20171108,611.1331,622.712,611.1331,618.7921,610.8857,7.906399999999962,1.2943,43951.94,2855374.07
931,600519.SH,20171107,618.9824,625.2333,607.1846,610.8857,621.3419,-10.456199999999967,-1.6828,55564.85,3592238.407
932,600519.SH,20171106,610.3434,625.6805,609.1065,621.3419,608.1266,13.215299999999957,2.1731,48513.98,3153638.704
933,600519.SH,20171103,598.1175,612.1892,598.1175,608.1266,596.4715,11.655100000000061,1.954,48188.97,3075651.167
934,600519.SH,20171102,596.5001,599.1926,590.839,596.4715,592.7514,3.720100000000002,0.6276,34249.73,2144671.943
935,600519.SH,20171101,590.7249,600.8671,589.1455,592.7514,588.0133,4.738100000000031,0.8058,43435.25,2712016.939
936,600519.SH,20171031,591.8,597.1185,582.162,588.0133,591.8666,-3.85329999999999,-0.651,51875.68,3206280.6
937,600519.SH,20171030,611.8181,612.722,590.839,591.8666,618.0785,-26.211900000000014,-4.2409,81007.86,5099041.747
938,600519.SH,20171027,572.8665,623.1877,570.8875,618.0785,575.7018,42.376699999999914,7.3609,84383.79,5284485.766
939,600519.SH,20171026,575.6161,583.2276,563.1619,575.7018,538.1963,37.5055000000001,6.9687,115434.97,6957625.411
940,600519.SH,20171025,542.0782,543.9144,534.7617,538.1963,539.7757,-1.5794000000000779,-0.2926,25076.0,1418395.221
941,600519.SH,20171024,544.2189,545.9315,536.2364,539.7757,545.5604,-5.78469999999993,-1.0603,31274.28,1775645.971
942,600519.SH,20171023,546.9971,552.3061,540.4132,545.5604,546.4357,-0.8753000000000384,-0.1602,23771.82,1362900.409
943,600519.SH,20171020,552.7818,552.7818,543.9905,546.4357,554.3041,-7.868399999999951,-1.4195,31534.33,1812957.242
944,600519.SH,20171019,533.7531,556.7302,533.4867,554.3041,533.4867,20.817399999999907,3.9021,40658.82,2338901.855
945,600519.SH,20171018,527.2834,535.2659,527.2834,533.4867,529.6905,3.796199999999999,0.7167,19178.65,1072237.528
946,600519.SH,20171017,533.7246,533.7246,527.0931,529.6905,533.4582,-3.7676999999999907,-0.7063,20977.12,1168943.28
947,600519.SH,20171016,532.7922,539.1382,528.8723,533.4582,529.1387,4.319500000000062,0.8163,29909.01,1676809.992
948,600519.SH,20171013,518.5302,529.5668,515.6855,529.1387,517.6644,11.474299999999971,2.2166,27858.42,1534212.916
949,600519.SH,20171012,518.5302,520.9088,513.9443,517.6644,519.044,-1.3795999999999822,-0.2658,19646.22,1067464.518
950,600519.SH,20171011,511.9654,524.4767,511.9654,519.044,513.8302,5.213799999999992,1.0147,33406.43,1824898.708
951,600519.SH,20171010,501.452,514.2393,501.414,513.8302,502.1371,11.693100000000015,2.3287,31006.44,1662690.453
952,600519.SH,20171009,499.0639,509.5392,494.8396,502.1371,492.4991,9.637999999999977,1.957,34891.29,1844481.6
953,600519.SH,20170929,490.9387,500.3389,490.463,492.4991,493.2792,-0.7801000000000045,-0.1581,22436.22,1166403.112
954,600519.SH,20170928,482.5661,494.9347,482.5186,493.2792,483.5271,9.752099999999984,2.0169,25969.85,1340236.075
955,600519.SH,20170927,484.2026,486.2101,481.491,483.5271,484.5546,-1.027499999999975,-0.2121,16671.11,847627.355
956,600519.SH,20170926,482.0809,485.2301,479.141,484.5546,482.6042,1.950400000000002,0.4041,25470.49,1292872.632
957,600519.SH,20170925,476.0108,483.5176,476.0012,482.6042,475.6492,6.954999999999984,1.4622,32697.56,1649582.919
958,600519.SH,20170922,472.7664,475.8871,471.7198,475.6492,474.5456,1.1036000000000286,0.2326,16343.53,815718.865
959,600519.SH,20170921,471.853,476.2676,468.9416,474.5456,472.1004,2.4452,0.5179,19402.68,963615.276
960,600519.SH,20170920,472.7664,475.7348,471.9101,472.1004,472.8139,-0.7135000000000105,-0.1509,17318.16,862024.944
961,600519.SH,20170919,476.0012,478.0944,471.9196,472.8139,474.7358,-1.9218999999999937,-0.4048,23054.81,1151152.851
962,600519.SH,20170918,466.3347,476.1915,466.3347,474.7358,466.0493,8.686499999999967,1.8639,42206.81,2101680.376
963,600519.SH,20170915,468.5801,468.5801,464.2986,466.0493,466.877,-0.827699999999993,-0.1773,16039.46,786562.205
964,600519.SH,20170914,469.0463,470.0358,465.2406,466.877,467.7523,-0.8752999999999815,-0.1871,19399.49,953145.166
965,600519.SH,20170913,461.4443,468.2946,458.0002,467.7523,461.3587,6.393599999999992,1.3858,33075.7,1618956.527
966,600519.SH,20170912,456.2115,462.3958,455.1649,461.3587,455.0888,6.269900000000007,1.3777,34341.63,1661294.228
967,600519.SH,20170911,448.2099,458.7994,447.1538,455.0888,451.3306,3.758199999999988,0.8327,45374.4,2161657.241
968,600519.SH,20170908,455.0222,457.1629,450.9786,451.3306,457.8955,-6.564900000000023,-1.4337,41173.27,1962989.43
969,600519.SH,20170907,461.7393,463.2521,456.7443,457.8955,461.4253,-3.529799999999966,-0.765,33320.16,1605408.576
970,600519.SH,20170906,466.2015,468.837,461.2921,461.4253,466.192,-4.766700000000014,-1.0225,33006.5,1608066.103
